listing_id,id,date,reviewer_id,reviewer_name,comments,clean_comments,Sentiment,Location / neighborhood (including quiet),View ,Host /Communication,"Amenities (pool, parking, balcony)",Cleanliness ,Space,Privacy,Value / Price,POI (Point of Interest),Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
5002496,228040669,1/17/2018,31049141,Maka,Great company and location :),company location,1,1,,,,,,,,,,,,,,,,,
5078973,101874308,9/15/2016,83372078,Wayne,"I so wanted to love this place. The location was great, walking distance to Rodeo Drive and all that has to offer. The charm of the old building was wonderful and the space (studio) was perfect for a short stay. <br/>Here's the reason I won't be giving 5 stars, not 4, not 3, not 2....it was filthy! I mean, I can't believe there is a cleaning fee!<br/>The wood floors can't have been swept or mopped (although there is a swifter in the closet), the hard jute rug had potato chip crumbs next to the bed, the comforter had hair and other unidentifiable particles on it, the only sleeping pillows were covered with pillow shams (not pillow cases) which leads me to think these are not washed when/if the sheets are changed. The white fabric shower curtail had disgusting black stains on it (several of them) and the bathroom rug looked like it hadn't been washed in quite some time. I would expect a clean rug to step onto after a shower but this was not clean. I was totally heebie-jeebied out taking a shower there. <br/><br/>There are no screens on the Windows and the blinds are covered in dust! You can clearly see the trail of fingerprints where you must touch the blinds in order to close them or the windows. <br/><br/>Something is going on with the bed, too. It's mushy and sinks in in certain areas.<br/><br/>I LOVED the building! I hated the fact that I slept so badly because I felt disgusted from the filth.<br/><br/>Note, Jay offered a future discount for a 5 star rating. I could never, in good conscience recommend staying here unless you have absolutely no concern about cleanliness. I took pictures but there doesn't appear to be a way to upload them. <br/><br/>My daughter and I have become frequent visitors to L.A. and we won't be frequenting any other of Jay's properties. <br/>",want love location walk distance rodeo drive offer charm old building wonderful space studio perfect short reason star filthy mean believe clean fee wood floor sweep mop swifter closet hard jute rug potato chip crumb bed comforter hair unidentifiable particle sleep pillow cover pillow sham pillow case lead think wash whenif sheet change white fabric shower curtail disgust black stain bathroom rug look like wash time expect clean rug step shower clean totally heebiejeebie shower screen window blind cover dust clearly trail fingerprint touch blind order close window bed mushy sink certain area love building hate fact sleep badly disgusted filth note jay offer future discount star rating good conscience recommend absolutely concern cleanliness picture appear way upload daughter frequent visitor frequenting jay property,-1,,,-1,,-1,,,,,,,,,,,,,
5002496,451417987,5/11/2019,108673574,Eduardo,Great place! Pleasant stay :),pleasant,1,,,,,,,,,,,,,,,,,,
5078973,104468753,9/26/2016,19411059,Nicholas,Place was incredible! Great location and value!,incredible location value,1,1,,,,,,,,,,,,,,,,,
5338813,243364076,3/15/2018,174488060,Tabitha,10/10 would recommend. Michael is great and the location is wonderful!,recommend michael location wonderful,1,1,,1,,,,,,,,,,,,,,,
4998579,37837615,7/11/2015,3518119,Lia,We had a very nice stay. The place was both clean and cosy with a lovely terrace. And it was so nice to arrive after a long journey to food in the fridge. I can recommend the place.,clean cosy lovely terrace arrive long journey food fridge recommend,1,,,,1,1,,,,,,,,,,,,,
5327921,175794454,7/29/2017,4823403,Marcus,"Fantastic peaceful getaway with convenient local shops, hiking and access to the beach. Some may not like the twisty drive up the canyon and to the property but didn't bother me a bit. If you are looking for somewhere with a good vibe to relax away from the hustle and bustle this is it. Host was responsive and helpful. Hope to return someday!",fantastic peaceful getaway convenient local shop hike access beach like twisty drive canyon property bother bit look good vibe relax away hustle bustle host responsive helpful hope return someday,1,1,,1,,,,,,1,,,,,,,,,
5327921,277604623,6/16/2018,44376859,Kari,Alex's place is incredible- It has a wonderful energy and is nestled away in nature with a fantastic view. Alex was a great host. Communication and check-in was easy. We can't wait to stay in this sacred space again!,alexs incredible wonderful energy nestle away nature fantastic view alex host communication checkin easy wait sacred space,1,,1,1,,,,,,,,,,,,,,,
5070776,94177089,8/15/2016,45548380,Christine,It was wonderful coming back to Rosemary's place. Clean comfortable with great professional women.,wonderful come rosemarys clean comfortable professional woman,1,,,,,1,,,,,,,,,,,,,
5070776,579832362,12/21/2019,62334790,L,The host Rosemary was very hospitable and the house located in a lovely area Monrovia.<br/>There was lots of plants in the garden of the house and I also enjoyed garden area.<br/> The room I was staying was very spacious and serene. I had bit miscommunication with some of roommate while sharing common areas but Rosemary was helpful to resolve the issues.,host rosemary hospitable locate lovely area monrovia lot plant garden enjoy garden area room spacious serene bit miscommunication roommate share common area rosemary helpful resolve issue,1,1,,1,,,1,,,,,,,,,,,,
4998579,47040300,9/15/2015,36244329,Tim,"From the moment I booked, this was a great experience. Communications were always prompt and friendly. The house was fantastic! When I arrived there was a lovely welcome pack of goodies, such a nice touch. The icy cold drinks in the fridge were a welcome relief from the heat - these touches make Michelle & Barry the perfect Air BnB hosts. The house itself was lovely. An older style home with nice renovations that make it a comfortable retreat after running around LA for the day. There's a nice outdoor area to relax in as well. For explorers there are plenty of good restaurants and cafes within easy walking distance. When I revisit LA I hope to be able to stay at Michelle & Barry's place again - I know that it made my trip to LA all the more special!",moment book experience communication prompt friendly fantastic arrive lovely welcome pack goody touch icy cold drink fridge welcome relief heat touch michelle barry perfect air bnb host lovely old style renovation comfortable retreat run day outdoor area relax explorer plenty good restaurant cafe easy walk distance revisit hope able michelle barrys know trip special,1,1,,1,1,,,,,,,,,,,,,,
4998579,55255092,11/29/2015,27509167,Carrie,"Michelle and Barry were exceptional hosts, even offering to heat the place one night for us before we got back. I seriously considered a permanent move - their set-up was sublime. We were welcomed into their cozy, spacious, and very clean home, with a basket of goodies (popcorn, wine, fresh fruit, an avocado, etc) as well as a very thorough and comprehensive welcome book. When we got to the fully-stocked kitchen, we noticed another basket of goodies (organic jam, banana, fresh bread, hazelnut spread) AND fresh milk and eggs (AND 2 beers) in the refrigerator. This darling home was better stocked than my own kitchen! The futon bed was very comfortable, as was the bed in the bedroom. The heater in the restroom was very useful during the cold spell. We didn't make use of the back patio for a romantic dinner/cute lunch but I imagine it to be a great place to dine or just read. Thank you so much for an amazing stay!",michelle barry exceptional host offer heat night seriously consider permanent setup sublime welcome cozy spacious clean basket goody popcorn wine fresh fruit avocado thorough comprehensive welcome book fullystocke kitchen notice basket goodie organic jam banana fresh bread hazelnut spread fresh milk egg beer refrigerator darling stock kitchen futon bed comfortable bed bedroom heater restroom useful cold spell use patio romantic dinnercute lunch imagine dine read thank amazing,1,,,2,1,1,1,,,,,,,,,,,,
5327921,633161394,6/28/2020,180608248,Ingegerd (Ingrid),"If youâre looking to get away from it all, just not too far, Topanga is a wonderful place to visit. Youâll be high up in the mountains, but still only a 15 minute drive from the ocean. The house is lovely. Plenty of space, personal, two large decks with views, and just a great place to hang out. I stayed for two weeks and did a lot of cooking, loved it that the kitchen had everything I needed. The host, Alexander, is super nice and easy to communicate with. Overall, an awesome place that I highly recommend!",look away far topanga wonderful visit high mountain minute drive ocean lovely plenty space personal large deck view hang week lot cooking love kitchen need host alexander super easy communicate overall awesome highly recommend,1,1,1,1,,,1,,,1,,,,,,,,,
4998579,60045387,1/18/2016,1272313,John,"In the City of Angels, HAPPY Silverlake is a shining star oasis, with Michelle and Barry welcoming you into the family that is the real Los Angeles. HAPPY is Air Better and Best. Michelle and Barry will make your experience their highest priority, your visit individualized to meet your needs, your stay the highlight of your trip to Los Angeles. HAPPY is simply the best AirBnB has to offer. Of all the hidden gems in Los Angeles, HAPPY turns out to be the highest among them. Book this experience as a highlight of your visit, but please keep quiet so there is availability for me when next I visit!",city angel happy silverlake shine star oasis michelle barry welcome family real happy air good michelle barry experience high priority visit individualize meet need highlight trip happy simply good airbnb offer hide gem happy turn high book experience highlight visit quiet availability visit,1,1,,1,,,,,,,,,,,,,,,
5078176,31753309,5/9/2015,20520845,Charles,Very beautiful and clean house. Bed was very comfortable.,beautiful clean bed comfortable,1,,,,,1,,,,,,,,,,,,,
